Thu Dec 10 14:01:32 CLST 2015
MAPPINGS V HII Region Grid: QZ sph_GCZO_Pk45_kinf
Run: sph,two,LPk=4.5,dep=Depln_Fe_1.50.txt,kap=inf,GCZFea05t2,SF=cont,a05,isp,#11,P6,Mv5.0.16,Svm802,FE15
Resampled with pyqz 0.7.2 (sampling=2) 2015-12-10 17:53:04.654843
Original LogQ: [ 6.5   6.75  7.    7.25  7.5   7.75  8.    8.25  8.5 ]
Original Tot[O]+12: [ 8.11   8.485  8.635  8.835  8.985]
LogQ(0),Tot[O]+12(1),gas[O]+12(2),Tot[Fe](3),gas[Fe](4),LogP/k(5),[NII]/Ha(6),[NII]+/Ha(7),[SII]+/Ha(8),[NII]/[OII]+(9),[NII]+/[OII]+(10),[NII]/[SII]+(11),[NII]+/[SII]+(12),[OII]+/Hb(13),[OIII]/Hb(14),[OIII]+/Hb(15),[OIII]/[OII]+(16),[OIII]+/[OII]+(17),[OIII]/[SII]+(18),[OIII]+/[SII]+(19),4363/[OIII](20),4363/[OIII]+(21),[OI]/[OII]+(22),[OII]+/[SII]+(23),R23(24),S23(25),6716/6731(26),3729/3726(27)
6.8750,8.2975,8.1875,6.6419,5.1419,4.5000,-0.7441,-0.6172,-0.5795,-1.0528,-0.9257,-0.1668,-0.0398,0.7689,-0.2892,-0.1602,-1.0566,-0.9276,-0.1680,-0.0390,-2.0085,-2.1375,-1.5278,0.8887,0.8172,0.1498,0.1599,0.1619
7.0000,8.2975,8.1875,6.6419,5.1419,4.5000,-0.7684,-0.6415,-0.6445,-1.0770,-0.9499,-0.1252,0.0018,0.7686,-0.0812,0.0478,-0.8485,-0.7196,0.1065,0.2355,-1.9965,-2.1255,-1.6009,0.9552,0.8437,0.1334,0.1598,0.1619
7.1250,8.2975,8.1875,6.6419,5.1419,4.5000,-0.8050,-0.6779,-0.7124,-1.0999,-0.9728,-0.0933,0.0338,0.7565,0.1017,0.2307,-0.6532,-0.5243,0.3574,0.4864,-1.9879,-2.1169,-1.6613,1.0110,0.8676,0.1180,0.1596,0.1619
7.2500,8.2975,8.1875,6.6419,5.1419,4.5000,-0.8529,-0.7258,-0.7807,-1.1213,-0.9942,-0.0736,0.0535,0.7273,0.2524,0.3814,-0.4737,-0.3448,0.5775,0.7065,-1.9829,-2.1119,-1.7041,1.0513,0.8882,0.1036,0.1595,0.1619
7.3750,8.2975,8.1875,6.6419,5.1419,4.5000,-0.9095,-0.7824,-0.8464,-1.1384,-1.0113,-0.0622,0.0649,0.6856,0.3749,0.5040,-0.3124,-0.1833,0.7673,0.8964,-1.9803,-2.1093,-1.7321,1.0795,0.9055,0.0903,0.1595,0.1619
7.5000,8.2975,8.1875,6.6419,5.1419,4.5000,-0.9662,-0.8392,-0.9096,-1.1496,-1.0225,-0.0576,0.0694,0.6412,0.4665,0.5955,-0.1738,-0.0447,0.9209,1.0499,-1.9785,-2.1075,-1.7439,1.0947,0.9192,0.0780,0.1595,0.1619
7.6250,8.2975,8.1875,6.6419,5.1419,4.5000,-1.0200,-0.8929,-0.9655,-1.1570,-1.0299,-0.0580,0.0690,0.5940,0.5349,0.6639,-0.0563,0.0728,1.0453,1.1743,-1.9773,-2.1063,-1.7446,1.1013,0.9302,0.0670,0.1594,0.1619
7.7500,8.2975,8.1875,6.6419,5.1419,4.5000,-1.0710,-0.9439,-1.0118,-1.1612,-1.0341,-0.0595,0.0675,0.5474,0.5841,0.7130,0.0371,0.1661,1.1406,1.2695,-1.9761,-2.1051,-1.7403,1.1034,0.9386,0.0573,0.1594,0.1619
7.8750,8.2975,8.1875,6.6419,5.1419,4.5000,-1.1128,-0.9857,-1.0499,-1.1630,-1.0361,-0.0624,0.0646,0.5082,0.6181,0.7471,0.1105,0.2395,1.2124,1.3414,-1.9749,-2.1040,-1.7318,1.1020,0.9449,0.0487,0.1594,0.1619
8.0000,8.2975,8.1875,6.6419,5.1419,4.5000,-1.1433,-1.0163,-1.0784,-1.1641,-1.0371,-0.0651,0.0620,0.4777,0.6424,0.7714,0.1648,0.2938,1.2652,1.3942,-1.9737,-2.1028,-1.7237,1.1005,0.9497,0.0412,0.1594,0.1619
8.1250,8.2975,8.1875,6.6419,5.1419,4.5000,-1.1667,-1.0396,-1.0995,-1.1643,-1.0372,-0.0671,0.0600,0.4545,0.6582,0.7871,0.2036,0.3326,1.3019,1.4308,-1.9726,-2.1017,-1.7165,1.0989,0.9531,0.0347,0.1593,0.1619
8.2500,8.2975,8.1875,6.6419,5.1419,4.5000,-1.1838,-1.0567,-1.1151,-1.1645,-1.0373,-0.0688,0.0583,0.4376,0.6699,0.7989,0.2323,0.3613,1.3292,1.4581,-1.9715,-2.1006,-1.7102,1.0973,0.9557,0.0292,0.1593,0.1619
8.3750,8.2975,8.1875,6.6419,5.1419,4.5000,-1.1959,-1.0688,-1.1261,-1.1644,-1.0373,-0.0700,0.0571,0.4253,0.6778,0.8068,0.2524,0.3815,1.3481,1.4770,-1.9706,-2.0997,-1.7055,1.0962,0.9576,0.0246,0.1593,0.1619
8.5000,8.2975,8.1875,6.6419,5.1419,4.5000,-1.2035,-1.0763,-1.1330,-1.1643,-1.0372,-0.0706,0.0565,0.4177,0.6826,0.8118,0.2650,0.3941,1.3597,1.4888,-1.9699,-2.0988,-1.7025,1.0956,0.9589,0.0209,0.1593,0.1619
6.5000,8.4850,8.3750,6.9700,5.4700,4.5000,-0.4939,-0.3668,-0.2451,-0.8129,-0.6859,-0.2488,-0.1217,0.7810,-0.9935,-0.8645,-1.7746,-1.6455,-1.2104,-1.0813,nan,nan,-1.2646,0.5642,0.7907,0.3631,0.1610,0.1621
6.6250,8.4850,8.3750,6.9700,5.4700,4.5000,-0.4923,-0.3653,-0.2984,-0.8309,-0.7039,-0.1937,-0.0666,0.7999,-0.7532,-0.6242,-1.5532,-1.4240,-0.9159,-0.7868,nan,nan,-1.3535,0.6372,0.8153,0.3421,0.1608,0.1621
6.7500,8.4850,8.3750,6.9700,5.4700,4.5000,-0.4987,-0.3717,-0.3572,-0.8494,-0.7224,-0.1415,-0.0144,0.8116,-0.5236,-0.3946,-1.3353,-1.2062,-0.6273,-0.4983,nan,nan,-1.4376,0.7079,0.8378,0.3215,0.1607,0.1621
6.8750,8.4850,8.3750,6.9700,5.4700,4.5000,-0.5127,-0.3858,-0.4207,-0.8686,-0.7416,-0.0926,0.0345,0.8159,-0.3062,-0.1772,-1.1220,-0.9930,-0.3463,-0.2173,nan,nan,-1.5161,0.7757,0.8582,0.3012,0.1606,0.1620
7.0000,8.4850,8.3750,6.9700,5.4700,4.5000,-0.5378,-0.4108,-0.4892,-0.8880,-0.7609,-0.0486,0.0784,0.8101,-0.1042,0.0248,-0.9143,-0.7853,-0.0750,0.0540,nan,nan,-1.5874,0.8394,0.8761,0.2811,0.1605,0.1620
7.1250,8.4850,8.3750,6.9700,5.4700,4.5000,-0.5744,-0.4473,-0.5619,-0.9066,-0.7794,-0.0131,0.1140,0.7932,0.0739,0.2029,-0.7189,-0.5899,0.1748,0.3038,nan,nan,-1.6469,0.8939,0.8911,0.2613,0.1604,0.1620
7.2500,8.4850,8.3750,6.9700,5.4700,4.5000,-0.6238,-0.4967,-0.6349,-0.9241,-0.7970,0.0111,0.1382,0.7598,0.2209,0.3499,-0.5389,-0.4099,0.3963,0.5253,-2.1412,-2.2702,-1.6900,0.9352,0.9025,0.2418,0.1604,0.1620
7.3750,8.4850,8.3750,6.9700,5.4700,4.5000,-0.6827,-0.5556,-0.7065,-0.9384,-0.8113,0.0271,0.1542,0.7142,0.3402,0.4693,-0.3767,-0.2476,0.5890,0.7180,-2.1489,-2.2779,-1.7191,0.9655,0.9109,0.2229,0.1603,0.1620
7.5000,8.4850,8.3750,6.9700,5.4700,4.5000,-0.7417,-0.6146,-0.7770,-0.9482,-0.8211,0.0353,0.1623,0.6658,0.4290,0.5581,-0.2368,-0.1077,0.7467,0.8757,-2.1579,-2.2869,-1.7322,0.9834,0.9163,0.2048,0.1603,0.1620
7.6250,8.4850,8.3750,6.9700,5.4700,4.5000,-0.7990,-0.6719,-0.8401,-0.9551,-0.8280,0.0381,0.1651,0.6146,0.4950,0.6241,-0.1175,0.0116,0.8759,1.0049,-2.1651,-2.2941,-1.7342,0.9931,0.9197,0.1883,0.1603,0.1620
7.7500,8.4850,8.3750,6.9700,5.4700,4.5000,-0.8547,-0.7276,-0.8933,-0.9593,-0.8322,0.0386,0.1656,0.5640,0.5424,0.6714,-0.0216,0.1074,0.9763,1.1053,-2.1730,-2.3020,-1.7304,0.9979,0.9220,0.1739,0.1603,0.1620
7.8750,8.4850,8.3750,6.9700,5.4700,4.5000,-0.9013,-0.7742,-0.9379,-0.9617,-0.8347,0.0371,0.1642,0.5208,0.5752,0.7042,0.0547,0.1837,1.0535,1.1825,-2.1776,-2.3066,-1.7218,0.9988,0.9235,0.1614,0.1603,0.1620
8.0000,8.4850,8.3750,6.9700,5.4700,4.5000,-0.9361,-0.8090,-0.9718,-0.9633,-0.8363,0.0357,0.1628,0.4867,0.5988,0.7278,0.1121,0.2411,1.1111,1.2401,-2.1816,-2.3106,-1.7135,0.9990,0.9248,0.1511,0.1603,0.1620
8.1250,8.4850,8.3750,6.9700,5.4700,4.5000,-0.9633,-0.8362,-0.9973,-0.9642,-0.8371,0.0343,0.1614,0.4603,0.6143,0.7432,0.1537,0.2827,1.1520,1.2810,-2.1839,-2.3129,-1.7058,0.9984,0.9258,0.1426,0.1603,0.1620
8.2500,8.4850,8.3750,6.9700,5.4700,4.5000,-0.9833,-0.8562,-1.0163,-0.9649,-0.8378,0.0330,0.1601,0.4411,0.6259,0.7549,0.1848,0.3138,1.1827,1.3117,-2.1850,-2.3141,-1.6987,0.9979,0.9268,0.1356,0.1602,0.1620
8.3750,8.4850,8.3750,6.9700,5.4700,4.5000,-0.9978,-0.8707,-1.0299,-0.9654,-0.8383,0.0320,0.1591,0.4270,0.6339,0.7629,0.2068,0.3359,1.2043,1.3333,-2.1859,-2.3149,-1.6933,0.9975,0.9277,0.1300,0.1602,0.1620
8.5000,8.4850,8.3750,6.9700,5.4700,4.5000,-1.0070,-0.8799,-1.0385,-0.9657,-0.8386,0.0315,0.1586,0.4182,0.6390,0.7681,0.2208,0.3499,1.2180,1.3471,-2.1858,-2.3148,-1.6897,0.9972,0.9285,0.1256,0.1602,0.1620
6.5000,8.5600,8.4500,7.1200,5.6200,4.5000,-0.4157,-0.2886,-0.1929,-0.7267,-0.5997,-0.2233,-0.0962,0.7733,-1.0439,-0.9149,-1.8183,-1.6892,-1.3151,-1.1860,nan,nan,-1.2647,0.5030,0.7821,0.4123,0.1614,0.1621
6.6250,8.5600,8.4500,7.1200,5.6200,4.5000,-0.4150,-0.2880,-0.2457,-0.7427,-0.6157,-0.1695,-0.0424,0.7895,-0.8074,-0.6784,-1.5978,-1.4687,-1.0250,-0.8960,nan,nan,-1.3520,0.5726,0.8034,0.3911,0.1613,0.1622
6.7500,8.5600,8.4500,7.1200,5.6200,4.5000,-0.4218,-0.2948,-0.3044,-0.7591,-0.6320,-0.1178,0.0093,0.7987,-0.5810,-0.4519,-1.3806,-1.2515,-0.7400,-0.6110,nan,nan,-1.4352,0.6404,0.8225,0.3698,0.1611,0.1621
6.8750,8.5600,8.4500,7.1200,5.6200,4.5000,-0.4359,-0.3089,-0.3678,-0.7759,-0.6489,-0.0687,0.0584,0.8008,-0.3662,-0.2371,-1.1676,-1.0385,-0.4616,-0.3325,nan,nan,-1.5132,0.7060,0.8393,0.3486,0.1610,0.1621
7.0000,8.5600,8.4500,7.1200,5.6200,4.5000,-0.4604,-0.3333,-0.4372,-0.7930,-0.6659,-0.0234,0.1037,0.7934,-0.1658,-0.0368,-0.9599,-0.8308,-0.1915,-0.0625,nan,nan,-1.5848,0.7684,0.8535,0.3273,0.1609,0.1621
7.1250,8.5600,8.4500,7.1200,5.6200,4.5000,-0.4956,-0.3685,-0.5113,-0.8094,-0.6823,0.0142,0.1413,0.7754,0.0116,0.1406,-0.7640,-0.6350,0.0584,0.1875,nan,nan,-1.6453,0.8226,0.8649,0.3059,0.1609,0.1621
7.2500,8.5600,8.4500,7.1200,5.6200,4.5000,-0.5444,-0.4173,-0.5856,-0.8252,-0.6981,0.0414,0.1685,0.7415,0.1588,0.2878,-0.5832,-0.4542,0.2818,0.4108,-2.2318,-2.3608,-1.6902,0.8649,0.8726,0.2846,0.1609,0.1621
7.3750,8.5600,8.4500,7.1200,5.6200,4.5000,-0.6031,-0.4760,-0.6594,-0.8383,-0.7112,0.0609,0.1880,0.6956,0.2788,0.4078,-0.4200,-0.2909,0.4773,0.6063,-2.2441,-2.3732,-1.7216,0.8971,0.8775,0.2636,0.1608,0.1621
7.5000,8.5600,8.4500,7.1200,5.6200,4.5000,-0.6618,-0.5347,-0.7327,-0.8474,-0.7203,0.0720,0.1990,0.6465,0.3681,0.4972,-0.2788,-0.1498,0.6384,0.7674,-2.2576,-2.3867,-1.7368,0.9172,0.8796,0.2432,0.1608,0.1620
7.6250,8.5600,8.4500,7.1200,5.6200,4.5000,-0.7197,-0.5926,-0.7989,-0.8540,-0.7268,0.0770,0.2040,0.5943,0.4346,0.5637,-0.1581,-0.0291,0.7713,0.9004,-2.2692,-2.3982,-1.7408,0.9293,0.8797,0.2244,0.1608,0.1620
7.7500,8.5600,8.4500,7.1200,5.6200,4.5000,-0.7768,-0.6497,-0.8553,-0.8581,-0.7310,0.0790,0.2060,0.5426,0.4822,0.6113,-0.0606,0.0684,0.8753,1.0044,-2.2812,-2.4102,-1.7379,0.9359,0.8796,0.2080,0.1608,0.1620
7.8750,8.5600,8.4500,7.1200,5.6200,4.5000,-0.8252,-0.6981,-0.9030,-0.8607,-0.7337,0.0786,0.2056,0.4982,0.5154,0.6444,0.0175,0.1466,0.9561,1.0851,-2.2888,-2.4178,-1.7299,0.9386,0.8791,0.1939,0.1608,0.1620
8.0000,8.5600,8.4500,7.1200,5.6200,4.5000,-0.8617,-0.7346,-0.9396,-0.8626,-0.7355,0.0776,0.2047,0.4625,0.5392,0.6683,0.0767,0.2057,1.0169,1.1459,-2.2956,-2.4246,-1.7218,0.9401,0.8787,0.1823,0.1608,0.1620
8.1250,8.5600,8.4500,7.1200,5.6200,4.5000,-0.8905,-0.7634,-0.9674,-0.8638,-0.7367,0.0759,0.2030,0.4348,0.5549,0.6839,0.1200,0.2490,1.0605,1.1895,-2.2995,-2.4285,-1.7140,0.9405,0.8787,0.1729,0.1608,0.1620
8.2500,8.5600,8.4500,7.1200,5.6200,4.5000,-0.9118,-0.7847,-0.9881,-0.8647,-0.7377,0.0743,0.2014,0.4146,0.5669,0.6959,0.1525,0.2815,1.0934,1.2225,-2.3018,-2.4308,-1.7064,0.9407,0.8789,0.1653,0.1607,0.1620
8.3750,8.5600,8.4500,7.1200,5.6200,4.5000,-0.9274,-0.8003,-1.0031,-0.8655,-0.7385,0.0737,0.2008,0.3998,0.5751,0.7041,0.1756,0.3046,1.1168,1.2459,-2.3034,-2.4324,-1.7005,0.9409,0.8794,0.1592,0.1607,0.1620
8.5000,8.5600,8.4500,7.1200,5.6200,4.5000,-0.9374,-0.8103,-1.0127,-0.8662,-0.7391,0.0738,0.2009,0.3904,0.5806,0.7096,0.1905,0.3195,1.1319,1.2610,-2.3034,-2.4325,-1.6964,0.9409,0.8801,0.1546,0.1607,0.1620
6.5000,8.6350,8.5250,7.2700,5.7700,4.5000,-0.3517,-0.2247,-0.1541,-0.6266,-0.4995,-0.1977,-0.0706,0.7381,-1.1296,-1.0006,-1.8677,-1.7386,-1.4387,-1.3097,nan,nan,-1.2652,0.4289,0.7459,0.4484,0.1619,0.1622
6.6250,8.6350,8.5250,7.2700,5.7700,4.5000,-0.3515,-0.2245,-0.2059,-0.6407,-0.5136,-0.1453,-0.0183,0.7520,-0.8965,-0.7674,-1.6484,-1.5193,-1.1530,-1.0240,nan,nan,-1.3510,0.4954,0.7644,0.4273,0.1618,0.1622
6.7500,8.6350,8.5250,7.2700,5.7700,4.5000,-0.3582,-0.2311,-0.2638,-0.6551,-0.5280,-0.0943,0.0327,0.7595,-0.6726,-0.5435,-1.4321,-1.3030,-0.8713,-0.7423,nan,nan,-1.4332,0.5608,0.7806,0.4059,0.1617,0.1622
6.8750,8.6350,8.5250,7.2700,5.7700,4.5000,-0.3718,-0.2446,-0.3267,-0.6698,-0.5427,-0.0451,0.0819,0.7602,-0.4595,-0.3304,-1.2197,-1.0906,-0.5951,-0.4660,nan,nan,-1.5111,0.6246,0.7944,0.3843,0.1616,0.1622
7.0000,8.6350,8.5250,7.2700,5.7700,4.5000,-0.3948,-0.2677,-0.3962,-0.6847,-0.5576,0.0014,0.1285,0.7521,-0.2597,-0.1307,-1.0119,-0.8828,-0.3258,-0.1967,nan,nan,-1.5835,0.6861,0.8056,0.3622,0.1615,0.1622
7.1250,8.6350,8.5250,7.2700,5.7700,4.5000,-0.4277,-0.3006,-0.4710,-0.6992,-0.5721,0.0411,0.1682,0.7339,-0.0820,0.0470,-0.8156,-0.6865,-0.0751,0.0539,nan,nan,-1.6458,0.7405,0.8140,0.3396,0.1615,0.1622
7.2500,8.6350,8.5250,7.2700,5.7700,4.5000,-0.4750,-0.3479,-0.5464,-0.7133,-0.5862,0.0713,0.1984,0.7006,0.0667,0.1957,-0.6339,-0.5048,0.1508,0.2798,-2.3398,-2.4688,-1.6942,0.7846,0.8187,0.3170,0.1615,0.1622
7.3750,8.6350,8.5250,7.2700,5.7700,4.5000,-0.5323,-0.4052,-0.6225,-0.7251,-0.5980,0.0941,0.2211,0.6553,0.1884,0.3175,-0.4695,-0.3404,0.3498,0.4788,-2.3571,-2.4862,-1.7295,0.8192,0.8204,0.2943,0.1614,0.1621
7.5000,8.6350,8.5250,7.2700,5.7700,4.5000,-0.5901,-0.4630,-0.6987,-0.7335,-0.6064,0.1086,0.2356,0.6061,0.2789,0.4080,-0.3271,-0.1981,0.5149,0.6439,-2.3754,-2.5045,-1.7485,0.8420,0.8193,0.2716,0.1614,0.1621
7.6250,8.6350,8.5250,7.2700,5.7700,4.5000,-0.6483,-0.5213,-0.7682,-0.7396,-0.6125,0.1174,0.2444,0.5531,0.3461,0.4752,-0.2052,-0.0762,0.6518,0.7809,-2.3922,-2.5213,-1.7562,0.8569,0.8161,0.2506,0.1614,0.1621
7.7500,8.6350,8.5250,7.2700,5.7700,4.5000,-0.7064,-0.5794,-0.8288,-0.7436,-0.6165,0.1224,0.2495,0.5005,0.3940,0.5231,-0.1065,0.0226,0.7595,0.8886,-2.4095,-2.5385,-1.7557,0.8660,0.8130,0.2319,0.1614,0.1621
7.8750,8.6350,8.5250,7.2700,5.7700,4.5000,-0.7562,-0.6292,-0.8805,-0.7463,-0.6192,0.1246,0.2517,0.4549,0.4271,0.5562,-0.0270,0.1020,0.8438,0.9728,-2.4210,-2.5500,-1.7492,0.8709,0.8100,0.2157,0.1614,0.1621
8.0000,8.6350,8.5250,7.2700,5.7700,4.5000,-0.7947,-0.6676,-0.9205,-0.7483,-0.6212,0.1258,0.2529,0.4174,0.4510,0.5801,0.0336,0.1626,0.9077,1.0367,-2.4315,-2.5605,-1.7423,0.8741,0.8073,0.2027,0.1614,0.1621
8.1250,8.6350,8.5250,7.2700,5.7700,4.5000,-0.8254,-0.6983,-0.9513,-0.7497,-0.6227,0.1261,0.2532,0.3883,0.4668,0.5959,0.0783,0.2073,0.9540,1.0831,-2.4380,-2.5670,-1.7347,0.8759,0.8056,0.1921,0.1614,0.1621
8.2500,8.6350,8.5250,7.2700,5.7700,4.5000,-0.8482,-0.7211,-0.9744,-0.7510,-0.6240,0.1262,0.2533,0.3669,0.4790,0.6080,0.1121,0.2411,0.9893,1.1184,-2.4421,-2.5711,-1.7274,0.8773,0.8050,0.1837,0.1613,0.1621
8.3750,8.6350,8.5250,7.2700,5.7700,4.5000,-0.8651,-0.7380,-0.9912,-0.7521,-0.6251,0.1262,0.2533,0.3512,0.4876,0.6166,0.1364,0.2654,1.0146,1.1437,-2.4451,-2.5741,-1.7215,0.8783,0.8048,0.1771,0.1613,0.1621
8.5000,8.6350,8.5250,7.2700,5.7700,4.5000,-0.8760,-0.7490,-1.0021,-0.7531,-0.6260,0.1261,0.2531,0.3412,0.4934,0.6224,0.1522,0.2812,1.0313,1.1604,-2.4458,-2.5749,-1.7171,0.8791,0.8052,0.1723,0.1613,0.1621
