Thu Dec 10 14:16:36 CLST 2015
MAPPINGS V HII Region Grid: QZ pp_GCZO_Pk50_kinf
Run: pp,two,LPk=5.0,dep=Depln_Fe_1.50.txt,kap=inf,GCZFea05t2,SF=cont,a05,isp,#11,P6,Mv5.0.16,Svm802,FE15
Resampled with pyqz 0.7.2 (sampling=2) 2015-12-10 17:50:26.919546
Original LogQ: [ 6.5   6.75  7.    7.25  7.5   7.75  8.    8.25  8.5 ]
Original Tot[O]+12: [ 8.11   8.485  8.635  8.835  8.985]
LogQ(0),Tot[O]+12(1),gas[O]+12(2),Tot[Fe](3),gas[Fe](4),LogP/k(5),[NII]/Ha(6),[NII]+/Ha(7),[SII]+/Ha(8),[NII]/[OII]+(9),[NII]+/[OII]+(10),[NII]/[SII]+(11),[NII]+/[SII]+(12),[OII]+/Hb(13),[OIII]/Hb(14),[OIII]+/Hb(15),[OIII]/[OII]+(16),[OIII]+/[OII]+(17),[OIII]/[SII]+(18),[OIII]+/[SII]+(19),4363/[OIII](20),4363/[OIII]+(21),[OI]/[OII]+(22),[OII]+/[SII]+(23),R23(24),S23(25),6716/6731(26),3729/3726(27)
6.5000,8.7350,8.6250,7.4700,5.9700,5.0000,-0.2920,-0.1649,-0.1337,-0.4781,-0.3510,-0.1554,-0.0283,0.6512,-1.2854,-1.1563,-1.9372,-1.8082,-1.6168,-1.4877,nan,nan,-1.2644,0.3202,0.6579,0.4708,0.1608,0.1602
6.6250,8.7350,8.6250,7.4700,5.9700,5.0000,-0.2912,-0.1641,-0.1843,-0.4907,-0.3636,-0.1035,0.0236,0.6643,-1.0541,-0.9250,-1.7188,-1.5898,-1.3342,-1.2052,nan,nan,-1.3508,0.3845,0.6749,0.4509,0.1606,0.1601
6.7500,8.7350,8.6250,7.4700,5.9700,5.0000,-0.2967,-0.1696,-0.2416,-0.5035,-0.3764,-0.0517,0.0754,0.6714,-0.8303,-0.7012,-1.5021,-1.3731,-1.0532,-0.9242,nan,nan,-1.4360,0.4488,0.6894,0.4303,0.1606,0.1601
6.8750,8.7350,8.6250,7.4700,5.9700,5.0000,-0.3091,-0.1820,-0.3057,-0.5165,-0.3894,-0.0003,0.1268,0.6718,-0.6155,-0.4865,-1.2877,-1.1587,-0.7745,-0.6455,nan,nan,-1.5195,0.5130,0.7012,0.4088,0.1605,0.1601
7.0000,8.7350,8.6250,7.4700,5.9700,5.0000,-0.3299,-0.2028,-0.3772,-0.5295,-0.4025,0.0506,0.1777,0.6642,-0.4116,-0.2826,-1.0762,-0.9472,-0.4990,-0.3699,nan,nan,-1.6010,0.5771,0.7104,0.3864,0.1604,0.1601
7.1250,8.7350,8.6250,7.4700,5.9700,5.0000,-0.3621,-0.2350,-0.4556,-0.5428,-0.4158,0.0969,0.2240,0.6455,-0.2273,-0.0983,-0.8732,-0.7441,-0.2365,-0.1074,nan,nan,-1.6765,0.6366,0.7166,0.3629,0.1603,0.1600
7.2500,8.7350,8.6250,7.4700,5.9700,5.0000,-0.4091,-0.2820,-0.5423,-0.5562,-0.4292,0.1362,0.2632,0.6118,-0.0692,0.0599,-0.6814,-0.5523,0.0081,0.1372,-2.5031,-2.6321,-1.7437,0.6894,0.7188,0.3374,0.1603,0.1600
7.3750,8.7350,8.6250,7.4700,5.9700,5.0000,-0.4682,-0.3412,-0.6355,-0.5681,-0.4410,0.1693,0.2963,0.5649,0.0631,0.1921,-0.5022,-0.3731,0.2326,0.3617,-2.5286,-2.6577,-1.8010,0.7348,0.7173,0.3100,0.1603,0.1600
7.5000,8.7350,8.6250,7.4700,5.9700,5.0000,-0.5402,-0.4131,-0.7336,-0.5774,-0.4503,0.1954,0.3224,0.5026,0.1635,0.2925,-0.3394,-0.2104,0.4309,0.5599,-2.5554,-2.6845,-1.8453,0.7703,0.7108,0.2812,0.1603,0.1599
7.6250,8.7350,8.6250,7.4700,5.9700,5.0000,-0.6213,-0.4942,-0.8358,-0.5849,-0.4578,0.2167,0.3438,0.4295,0.2400,0.3691,-0.1907,-0.0617,0.6082,0.7372,-2.5841,-2.7132,-1.8791,0.7989,0.7006,0.2512,0.1602,0.1599
7.7500,8.7350,8.6250,7.4700,5.9700,5.0000,-0.7064,-0.5793,-0.9380,-0.5913,-0.4642,0.2341,0.3612,0.3513,0.2953,0.4244,-0.0563,0.0728,0.7650,0.8940,-2.6133,-2.7424,-1.9023,0.8212,0.6900,0.2212,0.1602,0.1598
7.8750,8.7350,8.6250,7.4700,5.9700,5.0000,-0.7952,-0.6682,-1.0389,-0.5969,-0.4698,0.2478,0.3750,0.2685,0.3351,0.4641,0.0663,0.1954,0.9055,1.0345,-2.6363,-2.7654,-1.9172,0.8391,0.6787,0.1923,0.1601,0.1597
8.0000,8.7350,8.6250,7.4700,5.9700,5.0000,-0.8839,-0.7569,-1.1388,-0.6025,-0.4755,0.2584,0.3854,0.1859,0.3655,0.4945,0.1790,0.3080,1.0331,1.1621,-2.6577,-2.7868,-1.9249,0.8540,0.6676,0.1645,0.1600,0.1596
8.1250,8.7350,8.6250,7.4700,5.9700,5.0000,-0.9706,-0.8436,-1.2334,-0.6088,-0.4818,0.2653,0.3923,0.1062,0.3879,0.5169,0.2823,0.4113,1.1486,1.2776,-2.6721,-2.8011,-1.9261,0.8662,0.6589,0.1390,0.1599,0.1595
8.2500,8.7350,8.6250,7.4700,5.9700,5.0000,-1.0549,-0.9278,-1.3206,-0.6155,-0.4885,0.2689,0.3959,0.0296,0.4076,0.5366,0.3767,0.5057,1.2536,1.3826,-2.6824,-2.8115,-1.9220,0.8769,0.6532,0.1160,0.1597,0.1594
8.3750,8.7350,8.6250,7.4700,5.9700,5.0000,-1.1326,-1.0055,-1.3995,-0.6232,-0.4962,0.2693,0.3964,-0.0391,0.4247,0.5538,0.4614,0.5904,1.3471,1.4761,-2.6880,-2.8170,-1.9130,0.8858,0.6507,0.0952,0.1595,0.1592
8.5000,8.7350,8.6250,7.4700,5.9700,5.0000,-1.2031,-1.0760,-1.4687,-0.6319,-0.5049,0.2667,0.3938,-0.0992,0.4400,0.5691,0.5367,0.6657,1.4297,1.5588,-2.6887,-2.8177,-1.8994,0.8933,0.6518,0.0768,0.1591,0.1588
6.5000,8.8350,8.7250,7.6700,6.1700,5.0000,-0.2737,-0.1466,-0.1617,-0.2943,-0.1672,-0.1120,0.0151,0.4901,-1.5312,-1.4022,-2.0213,-1.8923,-1.8390,-1.7100,nan,nan,-1.2515,0.1823,0.4956,0.4507,0.1613,0.1599
6.6250,8.8350,8.7250,7.6700,6.1700,5.0000,-0.2704,-0.1433,-0.2087,-0.3062,-0.1791,-0.0614,0.0657,0.5049,-1.3011,-1.1720,-1.8059,-1.6769,-1.5612,-1.4321,nan,nan,-1.3401,0.2448,0.5136,0.4344,0.1612,0.1598
6.7500,8.8350,8.7250,7.6700,6.1700,5.0000,-0.2727,-0.1456,-0.2625,-0.3180,-0.1909,-0.0103,0.1168,0.5142,-1.0774,-0.9483,-1.5916,-1.4626,-1.2839,-1.1548,nan,nan,-1.4284,0.3077,0.5289,0.4171,0.1611,0.1598
6.8750,8.8350,8.7250,7.6700,6.1700,5.0000,-0.2812,-0.1541,-0.3233,-0.3297,-0.2026,0.0419,0.1690,0.5171,-0.8617,-0.7326,-1.3789,-1.2499,-1.0076,-0.8785,nan,nan,-1.5161,0.3716,0.5413,0.3987,0.1611,0.1598
7.0000,8.8350,8.7250,7.6700,6.1700,5.0000,-0.2972,-0.1701,-0.3915,-0.3414,-0.2143,0.0943,0.2214,0.5129,-0.6553,-0.5263,-1.1682,-1.0392,-0.7325,-0.6035,nan,nan,-1.6031,0.4357,0.5509,0.3791,0.1610,0.1597
7.1250,8.8350,8.7250,7.6700,6.1700,5.0000,-0.3234,-0.1963,-0.4671,-0.3531,-0.2260,0.1433,0.2704,0.4986,-0.4672,-0.3382,-0.9657,-0.8367,-0.4690,-0.3400,nan,nan,-1.6858,0.4965,0.5571,0.3580,0.1609,0.1597
7.2500,8.8350,8.7250,7.6700,6.1700,5.0000,-0.3634,-0.2363,-0.5514,-0.3647,-0.2376,0.1881,0.3151,0.4703,-0.3035,-0.1745,-0.7738,-0.6448,-0.2211,-0.0920,-2.7055,-2.8345,-1.7627,0.5528,0.5590,0.3347,0.1609,0.1597
7.3750,8.8350,8.7250,7.6700,6.1700,5.0000,-0.4152,-0.2881,-0.6430,-0.3750,-0.2479,0.2277,0.3546,0.4291,-0.1661,-0.0371,-0.5952,-0.4662,0.0072,0.1363,-2.7371,-2.8661,-1.8316,0.6025,0.5561,0.3090,0.1608,0.1596
7.5000,8.8350,8.7250,7.6700,6.1700,5.0000,-0.4805,-0.3534,-0.7414,-0.3824,-0.2553,0.2610,0.3880,0.3717,-0.0627,0.0663,-0.4345,-0.3054,0.2089,0.3379,-2.7706,-2.8996,-1.8896,0.6433,0.5464,0.2796,0.1608,0.1595
7.6250,8.8350,8.7250,7.6700,6.1700,5.0000,-0.5556,-0.4285,-0.8452,-0.3877,-0.2606,0.2899,0.4170,0.3026,0.0144,0.1434,-0.2899,-0.1608,0.3882,0.5172,-2.8106,-2.9397,-1.9381,0.6779,0.5313,0.2476,0.1608,0.1595
7.7500,8.8350,8.7250,7.6700,6.1700,5.0000,-0.6340,-0.5069,-0.9491,-0.3922,-0.2651,0.3151,0.4422,0.2295,0.0665,0.1955,-0.1631,-0.0340,0.5443,0.6733,-2.8515,-2.9806,-1.9768,0.7073,0.5139,0.2155,0.1607,0.1594
7.8750,8.8350,8.7250,7.6700,6.1700,5.0000,-0.7156,-0.5886,-1.0518,-0.3961,-0.2690,0.3371,0.4642,0.1526,0.1008,0.2299,-0.0507,0.0783,0.6822,0.8112,-2.8867,-3.0158,-2.0072,0.7330,0.4944,0.1835,0.1606,0.1593
8.0000,8.8350,8.7250,7.6700,6.1700,5.0000,-0.7971,-0.6701,-1.1537,-0.4001,-0.2730,0.3566,0.4836,0.0759,0.1247,0.2538,0.0489,0.1779,0.8055,0.9345,-2.9203,-3.0494,-2.0302,0.7566,0.4749,0.1516,0.1605,0.1591
8.1250,8.8350,8.7250,7.6700,6.1700,5.0000,-0.8747,-0.7477,-1.2487,-0.4054,-0.2783,0.3730,0.5001,0.0042,0.1401,0.2692,0.1373,0.2663,0.9156,1.0446,-2.9435,-3.0727,-2.0459,0.7783,0.4585,0.1227,0.1603,0.1589
8.2500,8.8350,8.7250,7.6700,6.1700,5.0000,-0.9480,-0.8209,-1.3341,-0.4120,-0.2849,0.3861,0.5132,-0.0618,0.1545,0.2836,0.2164,0.3454,1.0145,1.1435,-2.9616,-3.0907,-2.0542,0.7981,0.4454,0.0977,0.1600,0.1587
8.3750,8.8350,8.7250,7.6700,6.1700,5.0000,-1.0136,-0.8865,-1.4087,-0.4202,-0.2931,0.3951,0.5223,-0.1188,0.1680,0.2971,0.2861,0.4151,1.1014,1.2304,-2.9711,-3.1002,-2.0545,0.8153,0.4375,0.0764,0.1596,0.1583
8.5000,8.8350,8.7250,7.6700,6.1700,5.0000,-1.0709,-0.9438,-1.4709,-0.4300,-0.3030,0.4000,0.5271,-0.1660,0.1810,0.3101,0.3471,0.4761,1.1771,1.3061,-2.9735,-3.1025,-2.0467,0.8300,0.4352,0.0593,0.1591,0.1578
6.5000,8.9100,8.8000,7.8200,6.3200,5.0000,-0.3100,-0.1829,-0.2270,-0.1208,0.0063,-0.0844,0.0427,0.2851,-1.8431,-1.7141,-2.1276,-1.9986,-2.0899,-1.9609,nan,nan,-1.2200,0.0379,0.2895,0.3920,0.1615,0.1595
6.6250,8.9100,8.8000,7.8200,6.3200,5.0000,-0.3043,-0.1772,-0.2695,-0.1320,-0.0049,-0.0361,0.0910,0.3015,-1.6148,-1.4858,-1.9157,-1.7867,-1.8180,-1.6890,nan,nan,-1.3089,0.0976,0.3084,0.3795,0.1614,0.1594
6.7500,8.9100,8.8000,7.8200,6.3200,5.0000,-0.3035,-0.1764,-0.3190,-0.1427,-0.0156,0.0137,0.1408,0.3126,-1.3919,-1.2629,-1.7042,-1.5752,-1.5460,-1.4169,nan,nan,-1.3977,0.1583,0.3243,0.3657,0.1613,0.1594
6.8750,8.9100,8.8000,7.8200,6.3200,5.0000,-0.3084,-0.1813,-0.3756,-0.1531,-0.0260,0.0656,0.1927,0.3179,-1.1759,-1.0468,-1.4936,-1.3646,-1.2734,-1.1443,nan,nan,-1.4863,0.2207,0.3369,0.3506,0.1613,0.1593
7.0000,8.9100,8.8000,7.8200,6.3200,5.0000,-0.3197,-0.1926,-0.4394,-0.1634,-0.0363,0.1178,0.2449,0.3168,-0.9675,-0.8385,-1.2840,-1.1549,-1.0006,-0.8716,nan,nan,-1.5746,0.2834,0.3468,0.3343,0.1612,0.1593
7.1250,8.9100,8.8000,7.8200,6.3200,5.0000,-0.3398,-0.2127,-0.5104,-0.1736,-0.0465,0.1681,0.2952,0.3070,-0.7754,-0.6464,-1.0820,-0.9529,-0.7376,-0.6086,nan,nan,-1.6594,0.3441,0.3534,0.3164,0.1612,0.1593
7.2500,8.9100,8.8000,7.8200,6.3200,5.0000,-0.3717,-0.2446,-0.5899,-0.1837,-0.0566,0.2163,0.3433,0.2853,-0.6045,-0.4755,-0.8895,-0.7605,-0.4871,-0.3580,-2.9144,-3.0434,-1.7393,0.4025,0.3561,0.2965,0.1612,0.1593
7.3750,8.9100,8.8000,7.8200,6.3200,5.0000,-0.4142,-0.2871,-0.6764,-0.1928,-0.0657,0.2603,0.3873,0.2521,-0.4590,-0.3300,-0.7106,-0.5816,-0.2552,-0.1262,-2.9479,-3.0769,-1.8118,0.4556,0.3538,0.2740,0.1611,0.1592
7.5000,8.9100,8.8000,7.8200,6.3200,5.0000,-0.4702,-0.3431,-0.7713,-0.1988,-0.0717,0.2990,0.4259,0.2026,-0.3477,-0.2186,-0.5500,-0.4209,-0.0493,0.0797,-2.9837,-3.1127,-1.8734,0.5006,0.3442,0.2474,0.1610,0.1590
7.6250,8.9100,8.8000,7.8200,6.3200,5.0000,-0.5362,-0.4090,-0.8725,-0.2025,-0.0755,0.3341,0.4611,0.1410,-0.2643,-0.1353,-0.4077,-0.2786,0.1330,0.2621,-3.0328,-3.1619,-1.9253,0.5403,0.3283,0.2173,0.1610,0.1590
7.7500,8.9100,8.8000,7.8200,6.3200,5.0000,-0.6049,-0.4777,-0.9738,-0.2061,-0.0790,0.3667,0.4937,0.0767,-0.2113,-0.0823,-0.2878,-0.1587,0.2885,0.4175,-3.0819,-3.2110,-1.9673,0.5762,0.3081,0.1857,0.1609,0.1589
7.8750,8.9100,8.8000,7.8200,6.3200,5.0000,-0.6764,-0.5493,-1.0748,-0.2095,-0.0824,0.3971,0.5241,0.0095,-0.1799,-0.0508,-0.1866,-0.0575,0.4228,0.5518,-3.1277,-3.2567,-2.0018,0.6098,0.2843,0.1528,0.1608,0.1587
8.0000,8.9100,8.8000,7.8200,6.3200,5.0000,-0.7477,-0.6207,-1.1756,-0.2130,-0.0859,0.4259,0.5529,-0.0575,-0.1621,-0.0330,-0.1043,0.0248,0.5384,0.6673,-3.1715,-3.3005,-2.0304,0.6427,0.2603,0.1198,0.1606,0.1585
8.1250,8.9100,8.8000,7.8200,6.3200,5.0000,-0.8138,-0.6868,-1.2682,-0.2189,-0.0918,0.4522,0.5793,-0.1168,-0.1556,-0.0265,-0.0374,0.0917,0.6379,0.7669,-3.1986,-3.3277,-2.0533,0.6748,0.2395,0.0895,0.1603,0.1582
8.2500,8.9100,8.8000,7.8200,6.3200,5.0000,-0.8739,-0.7468,-1.3496,-0.2277,-0.1006,0.4751,0.6022,-0.1674,-0.1487,-0.0196,0.0194,0.1484,0.7253,0.8543,-3.2191,-3.3482,-2.0704,0.7060,0.2220,0.0625,0.1598,0.1578
8.3750,8.9100,8.8000,7.8200,6.3200,5.0000,-0.9258,-0.7987,-1.4185,-0.2381,-0.1110,0.4926,0.6198,-0.2086,-0.1407,-0.0117,0.0675,0.1965,0.8007,0.9297,-3.2260,-3.3551,-2.0802,0.7336,0.2113,0.0405,0.1592,0.1572
8.5000,8.9100,8.8000,7.8200,6.3200,5.0000,-0.9685,-0.8415,-1.4730,-0.2505,-0.1235,0.5043,0.6314,-0.2393,-0.1324,-0.0033,0.1080,0.2370,0.8654,0.9943,-3.2220,-3.3510,-2.0828,0.7575,0.2081,0.0241,0.1585,0.1564
6.5000,8.9850,8.8750,7.9700,6.4700,5.0000,-0.4014,-0.2743,-0.3414,0.0910,0.2181,-0.0600,0.0670,-0.0118,-2.2951,-2.1660,-2.2833,-2.1542,-2.4343,-2.3053,nan,nan,-1.1632,-0.1511,-0.0088,0.2851,0.1616,0.1588
6.6250,8.9850,8.8750,7.9700,6.4700,5.0000,-0.3926,-0.2656,-0.3776,0.0808,0.2080,-0.0153,0.1118,0.0064,-2.0699,-1.9409,-2.0760,-1.9470,-2.1716,-2.0426,nan,nan,-1.2502,-0.0962,0.0112,0.2777,0.1615,0.1587
6.7500,8.9850,8.8750,7.9700,6.4700,5.0000,-0.3882,-0.2612,-0.4209,0.0715,0.1986,0.0326,0.1597,0.0197,-1.8488,-1.7198,-1.8686,-1.7396,-1.9074,-1.7784,nan,nan,-1.3374,-0.0389,0.0276,0.2687,0.1614,0.1587
6.8750,8.9850,8.8750,7.9700,6.4700,5.0000,-0.3887,-0.2617,-0.4713,0.0629,0.1899,0.0834,0.2104,0.0276,-1.6329,-1.5039,-1.6608,-1.5318,-1.6406,-1.5116,nan,nan,-1.4252,0.0205,0.0403,0.2580,0.1613,0.1587
7.0000,8.9850,8.8750,7.9700,6.4700,5.0000,-0.3943,-0.2672,-0.5286,0.0544,0.1814,0.1343,0.2613,0.0302,-1.4227,-1.2936,-1.4529,-1.3238,-1.3730,-1.2439,nan,nan,-1.5132,0.0799,0.0503,0.2462,0.1613,0.1587
7.1250,8.9850,8.8750,7.9700,6.4700,5.0000,-0.4065,-0.2793,-0.5926,0.0460,0.1730,0.1854,0.3125,0.0263,-1.2254,-1.0963,-1.2516,-1.1225,-1.1124,-0.9833,nan,nan,-1.5982,0.1394,0.0576,0.2331,0.1613,0.1587
7.2500,8.9850,8.8750,7.9700,6.4700,5.0000,-0.4273,-0.3002,-0.6638,0.0377,0.1648,0.2365,0.3636,0.0137,-1.0442,-0.9152,-1.0579,-0.9289,-0.8591,-0.7301,-3.1858,-3.3148,-1.6796,0.1988,0.0621,0.2186,0.1613,0.1586
7.3750,8.9850,8.8750,7.9700,6.4700,5.0000,-0.4566,-0.3295,-0.7414,0.0304,0.1574,0.2850,0.4121,-0.0075,-0.8862,-0.7572,-0.8778,-0.7488,-0.6233,-0.4943,-3.2180,-3.3470,-1.7531,0.2553,0.0622,0.2017,0.1612,0.1585
7.5000,8.9850,8.8750,7.9700,6.4700,5.0000,-0.4985,-0.3714,-0.8280,0.0251,0.1521,0.3296,0.4566,-0.0444,-0.7602,-0.6311,-0.7157,-0.5867,-0.4112,-0.2822,-3.2527,-3.3817,-1.8138,0.3045,0.0556,0.1812,0.1611,0.1584
7.6250,8.9850,8.8750,7.9700,6.4700,5.0000,-0.5501,-0.4230,-0.9220,0.0222,0.1492,0.3719,0.4989,-0.0932,-0.6641,-0.5350,-0.5748,-0.4458,-0.2242,-0.0951,-3.3114,-3.4405,-1.8641,0.3491,0.0423,0.1570,0.1610,0.1583
7.7500,8.9850,8.8750,7.9700,6.4700,5.0000,-0.6040,-0.4769,-1.0171,0.0197,0.1467,0.4132,0.5402,-0.1433,-0.6061,-0.4771,-0.4628,-0.3338,-0.0693,0.0598,-3.3677,-3.4968,-1.9043,0.3935,0.0221,0.1284,0.1609,0.1581
7.8750,8.9850,8.8750,7.9700,6.4700,5.0000,-0.6603,-0.5333,-1.1136,0.0163,0.1433,0.4537,0.5808,-0.1948,-0.5760,-0.4470,-0.3761,-0.2470,0.0598,0.1888,-3.4253,-3.5544,-1.9383,0.4377,-0.0038,0.0965,0.1607,0.1579
8.0000,8.9850,8.8750,7.9700,6.4700,5.0000,-0.7164,-0.5894,-1.2101,0.0117,0.1388,0.4936,0.6207,-0.2460,-0.5658,-0.4367,-0.3198,-0.1907,0.1622,0.2912,-3.4805,-3.6095,-1.9701,0.4819,-0.0299,0.0643,0.1604,0.1576
8.1250,8.9850,8.8750,7.9700,6.4700,5.0000,-0.7656,-0.6386,-1.2974,0.0029,0.1301,0.5312,0.6584,-0.2860,-0.5719,-0.4428,-0.2866,-0.1575,0.2435,0.3725,-3.5082,-3.6373,-2.0001,0.5285,-0.0534,0.0335,0.1600,0.1572
8.2500,8.9850,8.8750,7.9700,6.4700,5.0000,-0.8071,-0.6800,-1.3725,-0.0100,0.1171,0.5654,0.6925,-0.3128,-0.5769,-0.4479,-0.2642,-0.1351,0.3113,0.4403,-3.5272,-3.6563,-2.0283,0.5754,-0.0741,0.0042,0.1593,0.1565
8.3750,8.9850,8.8750,7.9700,6.4700,5.0000,-0.8404,-0.7133,-1.4334,-0.0248,0.1023,0.5931,0.7201,-0.3304,-0.5782,-0.4492,-0.2494,-0.1203,0.3678,0.4968,-3.5249,-3.6540,-2.0525,0.6174,-0.0860,-0.0190,0.1584,0.1555
8.5000,8.9850,8.8750,7.9700,6.4700,5.0000,-0.8646,-0.7376,-1.4780,-0.0419,0.0852,0.6134,0.7404,-0.3369,-0.5777,-0.4487,-0.2408,-0.1118,0.4145,0.5435,-3.5058,-3.6349,-2.0728,0.6553,-0.0882,-0.0352,0.1572,0.1542
